price,size,rooms,bathroom,parking,furnished,elevator,balcony,floor,age,location_score,category
1470.9910051382612,55.9912015517787,3,2,1,1,1,0,1,7.693984030576964,6,1
906.540634782834,79.46216095250604,3,3,0,0,0,1,18,16.963607658339726,4,1
1819.3801039927687,78.93739577925471,3,3,0,1,0,0,8,4.432402217562222,3,2
1018.3998787738292,64.18801645280678,4,3,0,0,1,0,10,23.571650170365764,2,1
570.8015064135888,49.29020761607857,2,1,0,0,0,1,16,0.9093457650985587,10,0
2031.3656485833335,71.42940355723209,4,1,1,1,1,1,4,3.669912646230975,4,2
836.5338929517138,128.75990927225584,2,1,0,1,0,0,8,49.905255820130854,1,1
1066.9849126609429,39.14974908609107,4,2,1,0,0,1,15,8.767677790955078,6,1
1656.5927870318258,130.76939057314627,4,3,0,1,1,0,11,8.924318882277934,7,2
904.1502086904977,72.20836486770403,4,1,1,0,0,0,0,2.742659108604335,5,1
558.2497038238981,81.06114251265917,5,2,0,1,1,1,16,19.488159578974688,10,1
968.2787928521474,47.39867565845818,4,1,1,0,1,0,13,5.605093470622781,10,1
3390.4462491680324,56.86191749967557,3,2,0,0,0,0,6,15.776394166299454,10,2
1526.480660671112,64.91271049885943,1,3,1,1,1,1,15,16.643384753390368,1,2
1613.1549686950416,48.62915087366264,4,1,0,0,0,1,14,1.921988790997813,3,2
1500.4393567361385,73.73246127887384,1,3,1,0,0,1,3,6.967293354243042,6,2
721.8845179287725,67.78952324579687,1,1,0,1,1,1,14,4.844931469560141,7,0
1041.8586455108923,135.523434273072,3,2,0,1,0,0,16,1.6823603808147005,9,1
1890.060638098674,45.02077442958617,1,3,0,0,0,0,1,1.3170042564152116,2,2
606.8871220543637,83.08071550245762,1,1,0,1,0,0,7,0.46881484285760644,3,1
825.526249643295,87.43538845705474,1,1,0,0,0,0,5,12.105392447464352,4,1
823.404741308102,47.89038354044487,2,3,1,0,0,0,6,15.239515199831025,5,1
1065.6671840459808,100.60482486358515,4,2,1,1,0,0,15,6.375020205903498,7,1
4430.632133279656,68.05018961355115,4,3,1,1,0,1,4,8.299283848537934,6,2
569.888858496123,5.2283104525079835,1,1,0,1,1,1,17,3.038057306726074,5,0
1231.2665687059473,99.79548836313695,3,3,0,0,0,0,19,12.545660902118911,6,1
697.6764606755113,46.49177347692908,2,3,1,1,1,0,10,8.769657946339274,1,0
4029.367585225774,48.56675161582703,3,2,0,0,1,0,1,21.39752297165101,8,2
620.2525251555426,100.63706248677195,3,2,1,1,1,1,6,13.710026340904554,7,1
1016.8453767797388,69.5851555274465,1,3,0,0,0,0,14,0.19116988365172854,3,1
1838.971882367708,107.53316451654501,5,2,1,0,1,1,8,16.59941268036992,2,2
1719.270648703156,116.30498286095957,1,2,1,1,0,0,1,0.27504234017936324,9,2
1049.4428230199096,60.65214619033107,5,1,1,0,1,1,3,16.811786096566614,5,1
925.4497289318203,103.79787487865092,2,2,0,0,1,0,14,43.63611331687192,9,1
1006.8541514341259,57.336175958213545,5,3,1,0,0,1,7,6.556173992409978,9,1
806.9005882700394,146.9934775139653,1,3,1,1,1,1,3,2.573438077019044,3,1
729.8320428713375,59.211289864063545,1,1,0,0,1,1,7,0.09617317667208056,3,0
1159.7891918683802,110.78262322880012,3,1,0,1,0,0,6,1.6286369750175358,9,1
812.7042059539351,105.31370077644726,1,1,0,0,0,0,12,7.00740025227971,3,1
838.9215646337138,89.48263466326802,1,3,1,0,0,1,4,16.429215054422826,7,1
1569.3138993831842,59.883705157499506,4,3,0,1,0,0,19,20.5165585061954,3,2
3958.953569306316,75.45807524175773,4,2,0,0,1,1,17,11.506244703796193,1,2
1425.4253269426672,15.392356611663445,3,1,0,0,0,1,18,0.9082332458843871,3,1
580.1037988599451,86.7326011514675,5,2,0,0,0,1,10,47.49498085265166,5,1
578.5926744885511,90.48845993085156,5,2,0,1,1,1,5,13.747768879421082,10,1
3524.60965743243,84.00498257184114,4,3,1,1,1,0,3,5.5592265219492365,8,2
852.8121147183595,-9.199185138776727,2,2,1,1,1,0,2,16.802657387320853,7,1
596.5846763208068,42.03090664730567,4,1,0,0,0,1,19,8.881234402761478,10,0
1413.9050477588241,57.55727051454012,2,1,0,1,0,1,5,9.232716482368637,1,1
1477.232471300584,88.74976799567139,5,3,0,0,1,1,14,35.50936140891973,2,1
1545.5592808231318,88.68016716928953,4,3,1,0,1,0,2,16.15093847396778,9,2
811.158196669566,74.89328624086463,1,3,1,0,0,1,16,3.04015685156493,10,1
515.2260138848911,99.0573660981187,2,1,1,1,0,0,1,1.9256337015311853,8,1
3852.846441207963,49.212728740913,2,3,0,1,0,1,15,1.891150734068554,2,2
788.8735095192658,98.30705017081989,2,1,1,1,1,0,16,6.060593958476975,3,1
1627.092902446161,94.24226314519673,5,2,1,0,1,1,10,4.919446201623268,8,2
1726.3202244500762,91.32664198513731,3,3,1,1,1,1,3,6.028711982282183,4,2
1441.6275581918198,74.53878706743032,1,3,0,1,0,0,11,0.6474938490616025,2,1
875.2861984840893,134.92231474493786,4,3,1,0,0,0,7,2.257431124405148,4,1
816.213591032566,94.79587065469636,2,1,1,1,1,1,2,15.970199127594984,6,1
1410.478363220359,50.94992410239323,5,2,1,1,1,1,10,14.171711514677694,8,1
2510.6294174939903,87.44916427207953,2,3,0,1,0,1,12,4.99740210898602,3,2
3432.4519609425633,102.57450131222656,4,2,1,1,1,1,8,4.950565088196088,5,2
611.9441451574271,62.356742032270716,1,3,0,1,0,1,14,21.526421840051896,3,0
668.215846863097,112.67816740793296,2,1,0,1,0,0,11,2.007420234449341,8,1
3395.6382596989192,91.46101117148032,5,2,1,0,0,1,9,4.419442342056951,8,2
1833.8356138087227,9.72564987003959,5,2,0,0,0,0,3,14.417056132506016,6,2
2645.528566344447,88.99015932013779,3,3,1,0,1,0,6,8.546938477334395,10,2
726.4397705499921,67.81912536761854,5,2,1,1,0,0,8,0.6215680452021437,1,0
1385.727267264709,96.11539443625207,3,1,0,1,1,0,5,0.11894364389515216,3,1
1707.7786855710813,108.32644520755443,1,2,1,0,1,1,6,0.1931987353664747,7,2
1639.7839863491777,85.85486141425454,4,2,1,0,0,1,16,10.670623805987825,8,2
1024.5049115039433,129.95756701834085,3,2,1,1,1,1,3,9.741571231638154,3,1
515.514623464415,74.63879346309513,2,2,0,1,1,0,1,0.455325158774023,6,1
1374.4917510906712,98.74453469161625,2,3,0,1,1,1,16,1.4152072266821847,2,1
791.8260323785146,104.14827720912042,4,3,0,1,1,0,6,12.821455628879761,1,1
1098.2993733477003,77.07962093321802,5,2,1,1,1,1,10,3.7046941059948986,9,1
3660.1592595005436,103.36322923933346,2,2,1,1,0,1,19,47.89749592646203,9,2
1009.2191109697121,62.15981038513493,3,1,0,0,1,1,17,3.7467113002860657,5,1
2331.342273514442,67.32294742936344,4,3,0,0,0,1,6,4.090018418494633,1,2
708.9209311712965,40.62533928991063,2,3,1,1,1,0,17,5.438160060477327,2,0
1616.1466144629726,87.24227349110141,5,3,0,0,0,0,18,17.582643624006284,1,2
4272.563475685664,89.75755027563032,5,2,1,0,1,1,13,8.148434456903965,6,2
607.4661764206277,115.37789475737688,2,3,0,1,1,1,7,19.46630575371938,2,1
508.35474612524484,103.73420013067651,4,1,1,0,1,0,6,5.572312647049342,1,1
1068.424356825069,71.45613330057701,1,1,1,1,0,0,0,9.372099493632396,10,1
597.19999573861,44.654609379971696,2,1,1,1,0,0,5,0.04630019870729574,6,0
1879.852552895761,92.98551207559922,5,1,0,0,1,0,3,8.56955862053966,2,2
2959.808232896316,113.32259517243926,1,1,1,0,0,0,15,0.8394988748612116,9,2
1069.1982557212377,102.6555492141183,4,3,0,0,0,0,14,2.1444865443386982,10,1
799.3655824953192,112.53432574571863,5,2,1,1,1,1,17,60.06929852209101,3,1
1069.8740325333456,73.64331406405272,4,2,1,1,0,0,17,10.138477699810382,10,1
1785.3557519560595,66.00143095473064,2,2,1,1,1,0,7,20.345092963155587,8,2
509.0953996072286,57.89295943304603,4,2,0,1,0,0,9,0.5903390515346864,9,0
1390.2672722894781,78.32310600159214,5,3,1,0,0,1,4,4.854196660609064,10,1
1450.0845778521457,77.64227612093542,2,3,0,0,0,1,6,19.837018409281065,5,1
1515.250241353168,86.20032885617348,5,3,1,0,0,1,16,5.289632841588245,6,2
777.1010230264017,76.12107628893476,5,1,1,1,1,1,5,2.9253407282003097,10,1
1751.9478326323365,75.99116810819686,1,2,0,1,0,0,10,6.558261970111598,5,2
595.840955605836,56.699178410835685,3,3,0,0,0,0,9,6.366524110741726,6,0
722.2318875893984,108.24857040654473,4,3,1,1,1,0,6,46.76231569033143,2,1
2599.3997617805207,82.29554186731134,4,3,0,1,1,0,6,4.3773681373664814,9,2
1842.1747086453292,74.76668197144153,1,2,1,0,1,1,9,31.546576513671717,7,2
513.8408988589265,57.577122402523855,4,2,0,0,1,1,12,24.307900638788922,6,0
785.5194264836807,40.04260668826742,1,1,1,1,0,0,2,5.9694843983845,4,0
741.3157742584726,119.23892577648031,4,1,0,1,0,1,8,29.000787267760543,10,1
815.8159142692778,96.63916124395422,4,1,0,0,0,1,4,13.051890547395836,9,1
784.4337144571225,31.282464722900983,5,2,0,1,1,0,15,21.629198341764102,7,0
564.5665703233146,102.89426902128972,1,1,0,0,1,1,10,22.235072520130217,4,1
1114.2260553421356,107.67443510699327,4,1,1,0,0,0,17,0.893350484697476,3,1
1819.5088966992705,83.73128366902789,3,3,0,0,1,1,14,22.713271172523285,10,2
1433.2632656949172,127.94332687255277,1,2,0,1,1,0,4,6.725225586523512,8,1
1617.4027343031469,86.50158926368648,1,1,0,0,0,0,7,10.134506762246438,6,2
584.6314968281949,37.495294161524306,1,1,1,0,0,0,7,3.574144801455383,2,0
3525.999956634014,90.95507003144962,5,2,1,0,1,0,18,10.371010964634582,7,2
2323.1995731582892,87.34691905138187,1,1,0,0,1,0,4,0.27451830426604573,8,2
2135.2189994881974,61.90109453665535,5,2,1,1,0,1,3,4.639104884363087,5,2
2231.5140536547306,97.20676510632275,3,2,1,0,0,0,19,9.904455977713035,3,2
3198.751193196384,29.970042014274142,2,2,0,0,1,0,17,2.1924246504278617,8,2
1285.8195678500351,109.71700482328369,5,1,1,0,0,1,11,11.166388272868497,2,1
723.496135799347,53.65634889183642,4,1,0,1,0,1,0,17.654007305326704,10,0
1459.1554567975782,50.451616246489024,1,1,0,1,1,1,7,0.3805216053984174,6,1
1858.2181862348355,76.58525683077569,2,2,1,0,1,1,8,9.262140699029285,7,2
1839.0955323734006,92.98918784130906,5,1,1,0,1,0,12,8.689942416336065,10,2
1236.9925411967151,84.91772190780289,4,3,0,0,0,0,0,15.236455401961475,9,1
570.9147735870371,57.72022502682866,2,2,0,0,1,1,5,11.957057832092872,5,0
963.8035907562944,64.81732126424335,3,1,0,1,1,1,0,6.062725346214512,1,1
3035.3574587032663,46.00872957867614,5,2,1,0,1,1,13,4.377637939202678,10,2
1378.1497113730816,73.2596029511039,5,1,1,1,1,0,4,42.439342405588405,2,1
1272.9091380348864,112.2506364353273,3,2,1,0,1,0,12,6.967087801019263,8,1
813.1414485858638,79.87211187068371,5,3,1,1,0,1,4,5.241287289130183,1,1
959.5764535531472,105.78242764278359,1,2,0,1,1,1,14,49.62011916057206,2,1
2757.096460059006,123.66204013178574,5,2,1,1,1,0,2,1.9906340989633542,5,2
1598.0016177460652,62.35944442889099,1,2,1,1,0,0,3,2.0595868483854805,10,2
2048.2817930749607,74.40280240833906,5,1,1,1,1,1,2,37.49586387963156,3,2
1105.7691464212985,145.13578583187484,4,2,0,1,0,0,19,10.720394568930551,4,1
1494.9206573550218,123.33030235939836,4,1,1,0,0,1,11,7.3342554408799145,10,1
785.5292031963381,29.827864225629426,2,2,0,1,1,1,13,0.7018207432594314,5,0
1722.3432806039843,91.6144494818272,4,1,1,1,1,1,5,4.39840894826358,3,2
1057.9195613223624,80.01679977019086,3,1,0,0,0,0,18,5.679865439074321,5,1
1084.3744199039752,104.79359332576287,2,1,0,1,1,0,4,7.162191959864408,3,1
1547.8877810532038,57.650636975448336,4,1,0,0,1,0,16,5.7370641041572945,1,2
3253.2665471097384,54.811748838779835,1,2,0,1,1,1,18,5.76447132005563,7,2
566.1465830922991,59.717878541191716,5,2,1,1,1,1,17,52.65936288799998,4,0
2241.503165207152,62.84214361404702,4,1,1,1,1,1,11,36.49307457745365,8,2
845.8524481461357,104.45972500427042,1,1,1,0,0,1,17,0.9014124748369063,4,1
1086.8421292278963,44.5639648055336,2,1,0,1,0,1,4,1.8467175050567648,7,1
522.1569919894694,61.32158300122043,5,3,0,1,0,1,12,28.40607792209852,3,0
858.1704585696389,26.32962828495676,4,3,0,0,0,1,3,3.841913359678522,2,1
1198.4235614676293,110.21353470237119,2,2,0,1,0,1,17,9.455652774935427,3,1
557.815652847955,118.13090298293422,4,3,1,1,0,0,19,15.988132667725532,7,1
1175.4953535639747,70.1877970740864,2,3,1,1,1,1,8,6.365287450809859,3,1
3118.8124511245783,71.06151905560331,4,1,0,0,1,1,1,0.16758429409740497,10,2
611.3710070908246,93.59665706848692,1,1,1,1,0,1,9,17.60701935610365,8,1
1945.7927117388012,124.23446022134766,3,3,0,1,0,0,12,14.115715096884259,8,2
1027.0753607973252,92.25832242691752,1,3,1,1,1,0,5,0.4231476545679711,1,1
1564.714509120123,59.07374172574656,5,3,1,1,1,1,19,22.766389078663746,7,2
801.4248709145652,31.43532284040679,4,1,0,0,1,0,7,19.45003970835863,8,1
673.7491203951832,46.54621212009537,3,2,1,1,0,1,12,3.2164666333012852,9,0
674.904270128219,82.19658350937395,3,3,0,1,0,0,3,0.8353337097884079,8,1
573.0998066006716,60.34017430397617,5,2,1,0,1,0,18,5.161292148372376,10,0
705.3609836776891,85.84903117972276,5,2,0,1,0,1,6,20.78662447466158,6,1
1591.297263786332,63.41227951291298,3,3,0,0,0,0,14,6.5857724039490195,8,2
2634.452152258195,48.25560706116765,5,2,0,0,1,1,4,3.306960711350184,3,2
2182.6845626614077,44.68905105640787,5,1,1,0,1,1,16,2.63660469203269,2,2
1655.609111636457,126.87063528119688,4,3,1,0,1,0,18,4.385591619940748,1,2
617.0191738106315,106.66963247550929,1,3,0,1,0,0,4,51.07576052757989,8,1
841.3465214844297,131.91553855483875,2,3,0,1,1,1,10,21.072180592719132,7,1
870.7838297159635,96.19852702265308,3,3,1,1,0,1,3,7.919569542420069,6,1
787.6246692962019,67.10025774155483,2,1,0,1,1,1,13,16.52419602447373,3,0
1223.618057617327,119.70022767469814,3,1,0,0,1,1,3,3.8019433192227394,6,1
1266.9095829398439,79.00795995914696,3,2,1,1,1,0,3,9.550598107247962,5,1
941.4332379172578,86.62525310871057,1,3,0,0,1,0,1,20.6160908590362,5,1
936.6294487848321,78.71526862773443,3,3,0,1,0,1,6,4.58369697547066,4,1
2263.4962509770876,-8.407126578520433,3,2,0,1,1,1,18,16.11423207463516,5,2
2057.2860162690786,128.1420503688456,1,1,1,0,1,1,0,9.527546607556781,5,2
867.8743259567037,94.7301183787326,5,3,1,1,1,1,11,9.554437798274417,5,1
2950.951048502833,89.8946918260553,2,2,0,1,0,1,18,0.4196471024617259,10,2
3553.679593846005,78.14671813188318,3,1,0,0,1,1,11,22.952185442933697,10,2
895.6274697877902,84.90283461158393,1,2,1,1,0,1,8,14.967529719668004,8,1
937.6138071241865,62.081631924612566,3,2,0,1,1,0,6,0.37153533398735106,2,1
1204.47945577086,98.49738056921814,1,1,0,1,0,0,0,9.43523912747928,2,1
3332.267604481353,40.78704966802603,2,3,0,0,0,1,5,13.700347991720394,6,2
2590.053110892787,85.58205297411641,4,1,1,1,0,0,9,15.853416740532417,3,2
608.2178858140543,96.84720411713313,5,3,1,0,0,1,0,0.9271611019559688,10,1
998.7830002340477,74.0399259853129,4,1,1,0,0,0,17,10.2148662042955,10,1
1306.0274314681737,91.12603377413075,1,3,0,1,0,1,2,2.6523708146145926,10,1
1199.4318327840683,50.2599682329725,3,3,0,1,1,1,10,6.004544157778056,10,1
715.5016600081774,51.025196873121075,5,2,1,0,0,1,13,7.475079996587458,4,0
2457.6967369558533,87.1015136307918,2,2,0,1,0,0,5,0.27725115512190845,3,2
1629.9196381880568,100.35648963863156,5,3,1,1,1,0,10,3.5601784147467286,4,2
2319.593516299441,23.754030334948673,3,1,0,0,0,0,6,15.967313241867707,2,2
2457.3250068054285,95.66061905332299,4,3,1,1,0,1,7,18.473752271497656,9,2
1879.7393071697513,63.70395498870989,1,1,1,1,1,0,4,4.004933765040062,3,2
1078.4098472380772,74.21581738077762,4,3,1,0,1,1,17,5.830333356439908,7,1
1443.0114594270499,39.814462293048884,5,1,0,0,1,1,14,17.790102245600036,9,1
674.7884890733035,54.45148279439876,3,2,0,1,1,1,17,2.2412948314920116,9,0
1619.770812249557,108.98375976590934,1,1,1,1,0,0,2,13.129521038263077,6,2
697.5406893939021,80.9859012194064,3,2,0,0,0,0,9,5.231028387422136,1,1
1684.0054537024762,68.51664794871324,3,1,1,1,0,0,14,43.5083173601427,10,2
760.8430311100647,76.50534942106896,5,2,1,0,1,0,7,9.207541113391732,2,1
625.0546223461629,94.67635473992904,4,1,1,1,1,0,7,1.6025471973291607,9,1
680.6643189430486,93.21483488490013,3,3,1,1,1,0,13,1.8857858886361885,5,1
501.9941221597106,77.74918998809598,3,1,0,0,1,1,9,0.27686247290442023,10,1
1768.474411846264,112.78877332690004,3,2,1,1,0,1,12,12.546613499363637,2,2
1818.2658709838013,109.11387910719998,1,2,0,0,1,0,9,5.857875422268124,6,2
1223.468974627051,92.40116087391188,3,1,1,1,1,1,5,0.11029435312453753,7,1
675.977086840755,81.63835348730211,3,3,1,1,0,1,17,1.0694012301337046,10,1
587.2525015240209,99.71963285358618,5,1,1,0,1,1,15,3.416739878710555,10,1
519.3142923171497,89.4280226540355,3,1,1,0,1,0,17,5.518513711946102,10,1
681.2199761150679,111.82400215417843,3,2,1,0,0,0,19,27.878472427645757,6,1
2715.0829071496346,106.98684130214923,5,3,1,0,1,0,5,7.793421816033801,1,2
776.4610531618355,49.452382957468146,1,3,1,1,1,1,8,22.46541107832488,1,0
937.3758746010938,47.42110487774881,4,3,0,0,0,0,15,2.8838925033617855,2,1
611.3176514109667,58.962513667877715,5,3,0,0,1,1,5,4.038153679359856,9,0
751.493264661683,109.28416070200763,1,1,0,0,1,0,10,21.269509643238628,1,1
1232.3550010191643,32.71073009686263,4,3,0,0,0,1,2,6.7601819727634425,9,1
1435.8627276617399,91.8427216732398,3,3,0,1,0,0,7,8.919915485208005,6,1
781.504279923787,90.87629273278884,5,3,1,0,1,1,0,8.537338737693185,2,1
559.4657127876816,114.87944176058578,3,2,1,0,0,1,14,10.36696266817162,10,1
995.9909850233757,85.41016071991662,5,2,0,1,0,1,14,8.890465029118353,3,1
766.8386417850559,39.70371828248298,4,2,1,1,1,0,18,11.853674611489124,9,0
747.889629472023,51.219351180556316,1,3,1,0,1,0,9,1.5932135337957445,10,0
3715.451761506007,44.54013434306526,5,1,1,1,1,1,18,12.400450820731695,2,2
1457.8955481509968,63.86168101000579,1,1,0,1,1,0,8,1.6322188710397474,5,1
1313.9111519309452,74.5129529772822,3,2,0,0,0,0,6,4.161490802363384,8,1
1037.4692735779752,45.03675421336829,3,2,0,0,0,0,13,17.799111855857078,10,1
1060.268584463472,124.11985971956868,4,3,1,0,1,0,1,9.359429351509453,6,1
1278.4981270198164,40.24155884142677,4,2,0,0,0,1,12,34.16275506617562,8,1
1692.142416923805,120.38310271587441,2,2,1,0,1,1,19,2.907505807605703,6,2
1711.1521683350459,115.55489094318021,2,2,1,1,1,1,3,25.3504544275581,4,2
688.3725162262277,106.94907649067106,4,2,1,0,0,1,6,10.270092811951482,8,1
1193.3727101430839,59.187001775097485,3,1,1,1,1,1,7,4.608284764964312,9,1
1030.9570666740724,90.27352637530704,1,3,1,1,1,1,15,15.45472652184092,5,1
2544.2826532666186,41.67886599348146,4,1,0,1,0,1,19,30.9817976927487,3,2
1498.09456772371,107.32721105101248,1,2,0,0,1,0,8,15.121323068249088,1,1
1260.364628507229,77.78045655391193,2,3,0,1,1,1,10,0.06494796257141133,2,1
622.6136567936069,67.72039356239944,1,3,1,0,0,1,13,0.10322017694629419,1,0
1430.4857291327357,43.287654600311924,4,1,0,0,1,1,3,1.348669294543222,10,1
624.6610288053478,5.674816441129494,3,1,0,0,1,0,18,19.01964978717746,9,0
911.2919143687304,48.84377428892732,4,2,1,1,1,0,14,13.872825622234533,7,1
654.1329722674252,113.3839458683872,5,1,0,1,1,1,13,10.210222935244076,10,1
1677.8946383162886,67.91499714575588,5,2,1,1,1,1,15,11.858245907056695,2,2
730.9893918794464,74.92013428654857,5,2,1,0,1,0,19,9.670738612587147,3,1
997.3491296616849,99.66663074865357,3,2,1,1,0,0,2,4.275347890270748,3,1
2760.24212088713,134.17006634348795,4,3,1,1,1,1,5,12.745731081339034,1,2
728.5536387301536,119.75013964836916,5,3,0,0,1,1,3,27.348832177362606,3,1
1208.8804294949691,50.82994988551435,4,1,0,0,1,1,0,13.849791622112877,1,1
1043.4722066342406,21.72288285687781,2,1,1,0,0,1,17,20.196410653312597,3,1
518.2902933165651,150.7884277730031,5,3,0,1,0,1,7,2.7070348511026863,3,1
2073.8686344559246,148.0697483497836,5,1,0,0,1,1,15,4.2968406009995705,5,2
571.545311529372,85.65360789287848,3,2,1,1,1,1,19,7.08743964332303,3,1
1142.9390145675243,41.88535263254535,4,2,1,0,1,0,15,6.377004470326472,10,1
1322.523320932653,108.89679601681817,3,3,1,1,0,1,14,6.2733538742113515,3,1
1490.0084710640917,76.76048941962169,3,1,0,1,0,0,1,10.231909033122502,1,1
1666.7785960571896,76.61056630680169,4,1,0,1,0,0,11,19.337228232815548,9,2
792.0547969219945,106.83376529315387,2,3,1,1,0,0,3,21.818023324046415,1,1
510.02889836454807,90.03124240619896,4,2,1,0,1,1,10,1.631093080988986,7,1
1785.3407259893986,44.42555266955164,2,2,1,1,1,0,1,0.9447792554380614,7,2
1267.1309128726944,70.25774194754078,3,1,0,1,1,0,5,3.728268917180415,8,1
2308.606811312885,99.8345878598404,2,3,1,0,0,1,16,13.364638636300866,7,2
2222.541455331446,95.30756667215056,2,3,0,0,0,1,18,15.772289131099509,10,2
2353.589136467921,87.86049723075428,2,2,1,0,0,1,8,4.8333510993605175,6,2
1163.7722009982695,108.00268863427593,5,2,0,1,1,1,4,3.7171330591372245,8,1
905.9077998369884,69.14849036548206,5,1,0,1,0,1,13,1.3983057313660165,10,1
2068.0954258319293,85.36009325657216,3,3,1,0,1,1,15,2.721139407454219,4,2
1100.1927060322705,-21.267373005327997,4,1,0,0,0,1,0,1.0622256744618688,4,1
702.6575747154291,66.51049418471558,2,1,0,0,0,1,19,3.6219336294692623,3,0
2430.8423771734565,102.91708725726933,5,3,0,1,1,1,2,11.27391212059031,8,2
2641.826664834698,68.28816598648572,4,3,1,1,0,1,9,1.3806060937149485,6,2
1127.9396760045074,66.01317824848664,2,2,0,0,1,0,14,3.875802862303624,8,1
578.7182896879578,48.75641144675544,4,3,0,1,0,1,2,7.521317345518676,8,0
990.7388700351496,110.10097678187437,1,1,0,1,0,0,0,3.9616881638870454,7,1
2127.284517249438,96.45389820621712,2,1,1,0,1,0,12,5.790588593001507,3,2
2820.4846234997667,104.76243793469254,4,3,1,1,0,1,14,6.8690302400799315,5,2
727.4939286200852,28.21358114126331,2,1,1,1,0,1,9,14.916945834943018,2,0
569.3217956036348,75.18649870203097,2,3,0,0,1,1,2,18.521190525079604,1,1
2598.424202804143,71.59666976749982,1,2,1,0,0,1,17,2.1367579110412662,3,2
993.321287444626,71.58284880204343,4,2,1,0,1,0,18,4.609795639431481,4,1
1280.3643189371355,61.51917368846132,3,3,1,0,1,1,4,8.560420122656017,4,1
3944.0781205292114,69.61687184659954,5,1,1,0,1,0,9,6.919074156058716,2,2
568.8836573591274,105.48934348119955,2,3,0,1,0,0,15,0.8383646901721602,3,1
1545.0279419847498,22.61445939956512,2,3,1,1,1,1,19,4.230652630848361,8,2
576.9948980901249,133.3188430409136,2,2,1,1,0,1,17,2.5815211398597633,9,1
970.7541963972017,94.51523375079384,2,3,1,0,1,0,7,5.400269177760473,2,1
2128.694869122148,78.73004313019362,5,2,1,0,1,1,12,4.124626275199553,6,2
1068.2291842795198,107.20502439118779,3,2,0,1,0,1,7,11.886986940506501,1,1
6371.853459960933,36.444957644946946,1,3,0,1,1,1,12,5.132361936877317,4,2
1318.8448455577072,60.05897284546958,3,3,1,0,1,1,11,2.764470306718156,9,1
887.3729908946475,76.36773702828339,5,3,0,0,1,1,12,9.666650411927511,1,1
748.60409500367,120.96681111296533,4,3,0,1,0,1,16,12.978851557850323,3,1
931.5840589003817,78.60510256620326,1,2,1,1,1,1,14,1.1458989613741675,7,1
966.0646352937562,93.50164013555438,1,3,0,1,0,0,8,2.8933085935557488,8,1
571.1885062626451,62.31263012191617,4,2,1,0,0,1,19,2.3421385641735935,7,0
961.3598139707215,94.60526206902473,2,2,0,1,0,0,3,2.2450360987628617,7,1
1124.0662164664814,130.3171877892337,5,1,1,1,0,0,11,23.226210146019003,6,1
1782.791477852921,109.86580075022343,4,2,0,0,0,1,3,1.3470624839957952,7,2
1569.236468375308,77.55632036666361,3,1,0,1,1,1,12,20.489850540436162,7,2
1733.6270274066667,100.26472541796409,3,3,1,0,1,1,2,5.007175872064506,9,2
508.39885371211676,97.32550863821635,4,1,0,1,1,0,4,10.238792728599172,9,1
745.475308630343,95.19763015091827,5,3,1,0,0,0,12,5.815144520417704,10,1
1583.775761471237,113.35860082581226,1,2,0,0,1,1,13,9.131609528536274,10,2
1161.6279094100246,113.13433111512398,1,1,1,0,1,1,7,8.021933975771358,10,1
505.3276423854732,76.18524209375347,2,3,0,0,1,1,10,5.67306226906083,8,1
2132.167495491405,99.25637184433307,5,3,0,0,0,1,7,3.216176793073879,9,2
1981.9667289838774,68.50715236520618,3,1,0,1,1,0,11,26.71792279002172,6,2
1295.000881162235,52.30782811053267,3,1,0,0,1,0,10,24.765498403133414,4,1
568.775029976428,71.9151873288804,2,3,0,1,0,0,16,0.7377089363972256,9,1
1954.6376559099792,77.71165544781252,3,3,1,0,1,0,12,2.5298589266914946,2,2
1376.3817645917181,30.15257032466024,2,2,1,1,1,0,3,8.534717647335423,8,1
2023.0766420252808,105.80997678250161,2,3,1,1,0,1,12,39.34774172566448,2,2
1893.306860907043,-3.0197626780719418,4,1,1,1,0,0,8,12.99891034779568,7,2
2124.562067851931,161.44450818458967,1,3,0,0,0,1,13,17.05599687892412,9,2
1229.8279003508778,125.05637401388957,5,3,1,1,0,0,11,3.772020724098924,10,1
651.200307684424,72.16973827483059,5,1,1,1,1,0,12,2.4706839128167823,4,1
1612.1762852941026,80.28279081691319,1,2,0,0,0,1,7,2.5613456561631716,8,2
1468.8316069352845,89.0891562076185,5,3,1,1,1,0,4,6.602577845049407,7,1
1855.7775216283962,62.32518836033174,3,1,0,1,0,1,10,19.553158188579275,10,2
686.1862222635121,85.77857442760809,3,1,1,0,0,1,19,2.4381820297675363,3,1
716.8821944608369,75.68000066895017,5,1,0,0,0,1,5,8.447102001335802,1,1
2711.0047441814586,77.17181848307102,4,1,0,0,1,1,6,16.544078575534368,8,2
1886.20555887121,85.44383190441916,5,2,0,0,1,0,14,6.938598917079664,9,2
2888.4533639455603,40.59416604938017,2,1,1,1,1,0,4,5.3940096210424,5,2
1921.7778026227807,81.18709172400945,2,3,0,1,1,1,8,4.25461838062922,4,2
1409.2041659771153,84.90343239852432,1,2,1,0,0,1,19,9.174127675656708,2,1
1561.7002105589254,83.86548864067743,3,1,0,1,0,0,18,17.02052981261263,1,2
2699.3782101996535,73.52507733691536,4,3,0,1,0,0,4,55.546678052597784,4,2
